product,total_sales,date,region
pink morsel,2005.0,2021-03-10,east
pink morsel,2270.0,2021-03-10,west
pink morsel,2005.0,2021-03-11,north
pink morsel,2410.0,2021-03-11,south
pink morsel,2065.0,2021-03-11,east
pink morsel,2170.0,2021-03-11,west
pink morsel,2175.0,2021-03-12,north
pink morsel,2310.0,2021-03-12,south
pink morsel,2490.0,2021-03-12,east
pink morsel,2400.0,2021-03-12,west
pink morsel,2065.0,2021-03-13,north
pink morsel,2165.0,2021-03-13,south
pink morsel,2305.0,2021-03-13,east
pink morsel,2100.0,2021-03-13,west
pink morsel,2245.0,2021-03-14,north
pink morsel,2365.0,2021-03-14,south
pink morsel,2300.0,2021-03-14,east
pink morsel,2340.0,2021-03-14,west
pink morsel,2330.0,2021-03-15,north
pink morsel,2445.0,2021-03-15,south
pink morsel,2390.0,2021-03-15,east
pink morsel,2210.0,2021-03-15,west
pink morsel,2365.0,2021-03-16,north
pink morsel,2500.0,2021-03-16,south
pink morsel,2235.0,2021-03-16,east
pink morsel,2480.0,2021-03-16,west
pink morsel,2065.0,2021-03-17,north
pink morsel,2325.0,2021-03-17,south
pink morsel,2480.0,2021-03-17,east
pink morsel,2265.0,2021-03-17,west
pink morsel,2440.0,2021-03-18,north
pink morsel,2020.0,2021-03-18,south
pink morsel,2115.0,2021-03-18,east
pink morsel,2075.0,2021-03-18,west
pink morsel,2035.0,2021-03-19,north
pink morsel,2495.0,2021-03-19,south
pink morsel,2340.0,2021-03-19,east
pink morsel,2220.0,2021-03-19,west
pink morsel,2380.0,2021-03-20,north
pink morsel,2360.0,2021-03-20,south
pink morsel,2325.0,2021-03-20,east
pink morsel,2340.0,2021-03-20,west
pink morsel,2300.0,2021-03-21,north
pink morsel,2030.0,2021-03-21,south
pink morsel,2110.0,2021-03-21,east
pink morsel,2490.0,2021-03-21,west
pink morsel,2420.0,2021-03-22,north
pink morsel,2030.0,2021-03-22,south
pink morsel,2450.0,2021-03-22,east
pink morsel,2315.0,2021-03-22,west
pink morsel,2470.0,2021-03-23,north
pink morsel,2240.0,2021-03-23,south
pink morsel,2155.0,2021-03-23,east
pink morsel,2005.0,2021-03-23,west
pink morsel,2005.0,2021-03-24,north
pink morsel,2075.0,2021-03-24,south
pink morsel,2080.0,2021-03-24,east
pink morsel,2395.0,2021-03-24,west
pink morsel,2435.0,2021-03-25,north
pink morsel,2055.0,2021-03-25,south
pink morsel,2130.0,2021-03-25,east
pink morsel,2365.0,2021-03-25,west
pink morsel,2320.0,2021-03-26,north
pink morsel,2325.0,2021-03-26,south
pink morsel,2210.0,2021-03-26,east
pink morsel,2225.0,2021-03-26,west
pink morsel,2465.0,2021-03-27,north
pink morsel,2175.0,2021-03-27,south
pink morsel,2145.0,2021-03-27,east
pink morsel,2085.0,2021-03-27,west
pink morsel,2310.0,2021-03-28,north
pink morsel,2070.0,2021-03-28,south
pink morsel,2355.0,2021-03-28,east
pink morsel,2410.0,2021-03-28,west
pink morsel,2475.0,2021-03-29,north
pink morsel,2005.0,2021-03-29,south
pink morsel,2025.0,2021-03-29,east
pink morsel,2265.0,2021-03-29,west
pink morsel,2090.0,2021-03-30,north
pink morsel,2390.0,2021-03-30,south
pink morsel,2410.0,2021-03-30,east
pink morsel,2035.0,2021-03-30,west
pink morsel,2475.0,2021-03-31,north
pink morsel,2135.0,2021-03-31,south
pink morsel,2440.0,2021-03-31,east
pink morsel,2105.0,2021-03-31,west
pink morsel,2405.0,2021-04-01,north
pink morsel,2000.0,2021-04-01,south
pink morsel,2480.0,2021-04-01,east
pink morsel,2495.0,2021-04-01,west
pink morsel,2260.0,2021-04-02,north
pink morsel,2100.0,2021-04-02,south
pink morsel,2480.0,2021-04-02,east
pink morsel,2325.0,2021-04-02,west
pink morsel,2345.0,2021-04-03,north
pink morsel,2005.0,2021-04-03,south
pink morsel,2175.0,2021-04-03,east
pink morsel,2330.0,2021-04-03,west
pink morsel,2480.0,2021-04-04,north
pink morsel,2455.0,2021-04-04,south
pink morsel,2165.0,2021-04-04,east
pink morsel,2355.0,2021-04-04,west
pink morsel,2270.0,2021-04-05,north
pink morsel,2415.0,2021-04-05,south
pink morsel,2150.0,2021-04-05,east
pink morsel,2215.0,2021-04-05,west
pink morsel,2440.0,2021-04-06,north
pink morsel,2435.0,2021-04-06,south
pink morsel,2255.0,2021-04-06,east
pink morsel,2260.0,2021-04-06,west
pink morsel,2020.0,2021-04-07,north
pink morsel,2125.0,2021-04-07,south
pink morsel,2120.0,2021-04-07,east
pink morsel,2070.0,2021-04-07,west
pink morsel,2135.0,2021-04-08,north
pink morsel,2050.0,2021-04-08,south
pink morsel,2400.0,2021-04-08,east
pink morsel,2040.0,2021-04-08,west
pink morsel,2265.0,2021-04-09,north
pink morsel,2340.0,2021-04-09,south
pink morsel,2245.0,2021-04-09,east
pink morsel,2450.0,2021-04-09,west
pink morsel,2385.0,2021-04-10,north
pink morsel,2255.0,2021-04-10,south
pink morsel,2065.0,2021-04-10,east
pink morsel,2295.0,2021-04-10,west
pink morsel,2415.0,2021-04-11,north
pink morsel,2355.0,2021-04-11,south
pink morsel,2425.0,2021-04-11,east
pink morsel,2150.0,2021-04-11,west
pink morsel,2285.0,2021-04-12,north
pink morsel,2315.0,2021-04-12,south
pink morsel,2080.0,2021-04-12,east
pink morsel,2305.0,2021-04-12,west
pink morsel,2115.0,2021-04-13,north
pink morsel,2380.0,2021-04-13,south
pink morsel,2195.0,2021-04-13,east
pink morsel,2325.0,2021-04-13,west
pink morsel,2045.0,2021-04-14,north
pink morsel,2370.0,2021-04-14,south
pink morsel,2485.0,2021-04-14,east
pink morsel,2085.0,2021-04-14,west
pink morsel,2185.0,2021-04-15,north
pink morsel,2275.0,2021-04-15,south
pink morsel,2050.0,2021-04-15,east
pink morsel,2320.0,2021-04-15,west
pink morsel,2335.0,2021-04-16,north
pink morsel,2415.0,2021-04-16,south
pink morsel,2115.0,2021-04-16,east
pink morsel,2380.0,2021-04-16,west
pink morsel,2375.0,2021-04-17,north
pink morsel,2250.0,2021-04-17,south
pink morsel,2415.0,2021-04-17,east
pink morsel,2395.0,2021-04-17,west
pink morsel,2005.0,2021-04-18,north
pink morsel,2215.0,2021-04-18,south
pink morsel,2405.0,2021-04-18,east
pink morsel,2265.0,2021-04-18,west
pink morsel,2160.0,2021-04-19,north
pink morsel,2115.0,2021-04-19,south
pink morsel,2175.0,2021-04-19,east
pink morsel,2420.0,2021-04-19,west
pink morsel,2290.0,2021-04-20,north
pink morsel,2115.0,2021-04-20,south
pink morsel,2110.0,2021-04-20,east
pink morsel,2395.0,2021-04-20,west
pink morsel,2400.0,2021-04-21,north
pink morsel,2195.0,2021-04-21,south
pink morsel,2095.0,2021-04-21,east
pink morsel,2330.0,2021-04-21,west
pink morsel,2235.0,2021-04-22,north
pink morsel,2195.0,2021-04-22,south
pink morsel,2480.0,2021-04-22,east
pink morsel,2270.0,2021-04-22,west
pink morsel,2280.0,2021-04-23,north
pink morsel,2065.0,2021-04-23,south
pink morsel,2065.0,2021-04-23,east
pink morsel,2260.0,2021-04-23,west
pink morsel,2440.0,2021-04-24,north
pink morsel,2130.0,2021-04-24,south
pink morsel,2345.0,2021-04-24,east
pink morsel,2020.0,2021-04-24,west
pink morsel,2275.0,2021-04-25,north
pink morsel,2375.0,2021-04-25,south
pink morsel,2340.0,2021-04-25,east
pink morsel,2300.0,2021-04-25,west
pink morsel,2260.0,2021-04-26,north
pink morsel,2295.0,2021-04-26,south
pink morsel,2295.0,2021-04-26,east
pink morsel,2115.0,2021-04-26,west
pink morsel,2095.0,2021-04-27,north
pink morsel,2010.0,2021-04-27,south
pink morsel,2245.0,2021-04-27,east
pink morsel,2245.0,2021-04-27,west
pink morsel,2385.0,2021-04-28,north
pink morsel,2230.0,2021-04-28,south
pink morsel,2285.0,2021-04-28,east
pink morsel,2115.0,2021-04-28,west
pink morsel,2150.0,2021-04-29,north
pink morsel,2065.0,2021-04-29,south
pink morsel,2110.0,2021-04-29,east
pink morsel,2175.0,2021-04-29,west
pink morsel,2320.0,2021-04-30,north
pink morsel,2435.0,2021-04-30,south
pink morsel,2050.0,2021-04-30,east
pink morsel,2165.0,2021-04-30,west
pink morsel,2460.0,2021-05-01,north
pink morsel,2165.0,2021-05-01,south
pink morsel,2110.0,2021-05-01,east
pink morsel,2320.0,2021-05-01,west
pink morsel,2305.0,2021-05-02,north
pink morsel,2145.0,2021-05-02,south
pink morsel,2460.0,2021-05-02,east
pink morsel,2260.0,2021-05-02,west
pink morsel,2355.0,2021-05-03,north
pink morsel,2070.0,2021-05-03,south
pink morsel,2455.0,2021-05-03,east
pink morsel,2090.0,2021-05-03,west
pink morsel,2270.0,2021-05-04,north
pink morsel,2425.0,2021-05-04,south
pink morsel,2415.0,2021-05-04,east
pink morsel,2065.0,2021-05-04,west
pink morsel,2315.0,2021-05-05,north
pink morsel,2120.0,2021-05-05,south
pink morsel,2330.0,2021-05-05,east
pink morsel,2295.0,2021-05-05,west
pink morsel,2120.0,2021-05-06,north
pink morsel,2050.0,2021-05-06,south
pink morsel,2140.0,2021-05-06,east
pink morsel,2230.0,2021-05-06,west
pink morsel,2090.0,2021-05-07,north
pink morsel,2335.0,2021-05-07,south
pink morsel,2125.0,2021-05-07,east
pink morsel,2380.0,2021-05-07,west
pink morsel,2090.0,2021-05-08,north
pink morsel,2490.0,2021-05-08,south
pink morsel,2200.0,2021-05-08,east
pink morsel,2045.0,2021-05-08,west
pink morsel,2140.0,2021-05-09,north
pink morsel,2115.0,2021-05-09,south
pink morsel,2045.0,2021-05-09,east
pink morsel,2385.0,2021-05-09,west
pink morsel,2250.0,2021-05-10,north
pink morsel,2325.0,2021-05-10,south
pink morsel,2325.0,2021-05-10,east
pink morsel,2400.0,2021-05-10,west
pink morsel,2120.0,2021-05-11,north
pink morsel,2165.0,2021-05-11,south
pink morsel,2175.0,2021-05-11,east
pink morsel,2190.0,2021-05-11,west
pink morsel,2155.0,2021-05-12,north
pink morsel,2325.0,2021-05-12,south
pink morsel,2025.0,2021-05-12,east
pink morsel,2455.0,2021-05-12,west
pink morsel,2330.0,2021-05-13,north
pink morsel,2210.0,2021-05-13,south
pink morsel,2010.0,2021-05-13,east
pink morsel,2320.0,2021-05-13,west
pink morsel,2135.0,2021-05-14,north
pink morsel,2500.0,2021-05-14,south
pink morsel,2140.0,2021-05-14,east
pink morsel,2190.0,2021-05-14,west
pink morsel,2240.0,2021-05-15,north
pink morsel,2180.0,2021-05-15,south
pink morsel,2020.0,2021-05-15,east
pink morsel,2390.0,2021-05-15,west
pink morsel,2375.0,2021-05-16,north
pink morsel,2050.0,2021-05-16,south
pink morsel,2080.0,2021-05-16,east
pink morsel,2055.0,2021-05-16,west
pink morsel,2020.0,2021-05-17,north
pink morsel,2470.0,2021-05-17,south
pink morsel,2220.0,2021-05-17,east
pink morsel,2255.0,2021-05-17,west
pink morsel,2185.0,2021-05-18,north
pink morsel,2455.0,2021-05-18,south
pink morsel,2270.0,2021-05-18,east
pink morsel,2415.0,2021-05-18,west
pink morsel,2400.0,2021-05-19,north
pink morsel,2300.0,2021-05-19,south
pink morsel,2175.0,2021-05-19,east
pink morsel,2020.0,2021-05-19,west
pink morsel,2195.0,2021-05-20,north
pink morsel,2050.0,2021-05-20,south
pink morsel,2055.0,2021-05-20,east
pink morsel,2300.0,2021-05-20,west
pink morsel,2480.0,2021-05-21,north
pink morsel,2240.0,2021-05-21,south
pink morsel,2025.0,2021-05-21,east
pink morsel,2480.0,2021-05-21,west
pink morsel,2430.0,2021-05-22,north
pink morsel,2100.0,2021-05-22,south
pink morsel,2420.0,2021-05-22,east
pink morsel,2410.0,2021-05-22,west
pink morsel,2155.0,2021-05-23,north
pink morsel,2345.0,2021-05-23,south
pink morsel,2045.0,2021-05-23,east
pink morsel,2240.0,2021-05-23,west
pink morsel,2390.0,2021-05-24,north
pink morsel,2210.0,2021-05-24,south
pink morsel,2105.0,2021-05-24,east
pink morsel,2075.0,2021-05-24,west
pink morsel,2020.0,2021-05-25,north
pink morsel,2105.0,2021-05-25,south
pink morsel,2295.0,2021-05-25,east
pink morsel,2005.0,2021-05-25,west
pink morsel,2475.0,2021-05-26,north
pink morsel,2210.0,2021-05-26,south
pink morsel,2040.0,2021-05-26,east
pink morsel,2085.0,2021-05-26,west
pink morsel,2080.0,2021-05-27,north
pink morsel,2260.0,2021-05-27,south
pink morsel,2345.0,2021-05-27,east
pink morsel,2160.0,2021-05-27,west
pink morsel,2205.0,2021-05-28,north
pink morsel,2055.0,2021-05-28,south
pink morsel,2280.0,2021-05-28,east
pink morsel,2205.0,2021-05-28,west
pink morsel,2150.0,2021-05-29,north
pink morsel,2450.0,2021-05-29,south
pink morsel,2005.0,2021-05-29,east
pink morsel,2115.0,2021-05-29,west
pink morsel,2380.0,2021-05-30,north
pink morsel,2225.0,2021-05-30,south
pink morsel,2485.0,2021-05-30,east
pink morsel,2310.0,2021-05-30,west
pink morsel,2395.0,2021-05-31,north
pink morsel,2095.0,2021-05-31,south
pink morsel,2220.0,2021-05-31,east
pink morsel,2130.0,2021-05-31,west
pink morsel,2140.0,2021-06-01,north
pink morsel,2450.0,2021-06-01,south
pink morsel,2055.0,2021-06-01,east
pink morsel,2215.0,2021-06-01,west
pink morsel,2015.0,2021-06-02,north
pink morsel,2350.0,2021-06-02,south
pink morsel,2005.0,2021-06-02,east
pink morsel,2015.0,2021-06-02,west
pink morsel,2375.0,2021-06-03,north
pink morsel,2025.0,2021-06-03,south
pink morsel,2375.0,2021-06-03,east
pink morsel,2300.0,2021-06-03,west
pink morsel,2405.0,2021-06-04,north
pink morsel,2135.0,2021-06-04,south
pink morsel,2315.0,2021-06-04,east
pink morsel,2300.0,2021-06-04,west
pink morsel,2425.0,2021-06-05,north
pink morsel,2400.0,2021-06-05,south
pink morsel,2245.0,2021-06-05,east
pink morsel,2085.0,2021-06-05,west
pink morsel,2020.0,2021-06-06,north
pink morsel,2190.0,2021-06-06,south
pink morsel,2450.0,2021-06-06,east
pink morsel,2245.0,2021-06-06,west
pink morsel,2390.0,2021-06-07,north
pink morsel,2020.0,2021-06-07,south
pink morsel,2360.0,2021-06-07,east
pink morsel,2070.0,2021-06-07,west
pink morsel,2290.0,2021-06-08,north
pink morsel,2035.0,2021-06-08,south
pink morsel,2450.0,2021-06-08,east
pink morsel,2120.0,2021-06-08,west
pink morsel,2480.0,2021-06-09,north
pink morsel,2500.0,2021-06-09,south
pink morsel,2365.0,2021-06-09,east
pink morsel,2330.0,2021-06-09,west
pink morsel,2280.0,2021-06-10,north
pink morsel,2015.0,2021-06-10,south
pink morsel,2500.0,2021-06-10,east
pink morsel,2405.0,2021-06-10,west
pink morsel,2385.0,2021-06-11,north
pink morsel,2090.0,2021-06-11,south
pink morsel,2300.0,2021-06-11,east
pink morsel,2350.0,2021-06-11,west
pink morsel,2095.0,2021-06-12,north
pink morsel,2375.0,2021-06-12,south
pink morsel,2270.0,2021-06-12,east
pink morsel,2365.0,2021-06-12,west
pink morsel,2205.0,2021-06-13,north
pink morsel,2260.0,2021-06-13,south
pink morsel,2135.0,2021-06-13,east
pink morsel,2280.0,2021-06-13,west
pink morsel,2485.0,2021-06-14,north
pink morsel,2025.0,2021-06-14,south
pink morsel,2460.0,2021-06-14,east
pink morsel,2285.0,2021-06-14,west
pink morsel,2090.0,2021-06-15,north
pink morsel,2075.0,2021-06-15,south
pink morsel,2125.0,2021-06-15,east
pink morsel,2085.0,2021-06-15,west
pink morsel,2410.0,2021-06-16,north
pink morsel,2265.0,2021-06-16,south
pink morsel,2145.0,2021-06-16,east
pink morsel,2320.0,2021-06-16,west
pink morsel,2260.0,2021-06-17,north
pink morsel,2460.0,2021-06-17,south
pink morsel,2060.0,2021-06-17,east
pink morsel,2120.0,2021-06-17,west
pink morsel,2325.0,2021-06-18,north
pink morsel,2275.0,2021-06-18,south
pink morsel,2285.0,2021-06-18,east
pink morsel,2150.0,2021-06-18,west
pink morsel,2160.0,2021-06-19,north
pink morsel,2020.0,2021-06-19,south
pink morsel,2430.0,2021-06-19,east
pink morsel,2025.0,2021-06-19,west
pink morsel,2280.0,2021-06-20,north
pink morsel,2425.0,2021-06-20,south
pink morsel,2230.0,2021-06-20,east
pink morsel,2160.0,2021-06-20,west
pink morsel,2360.0,2021-06-21,north
pink morsel,2305.0,2021-06-21,south
pink morsel,2105.0,2021-06-21,east
pink morsel,2290.0,2021-06-21,west
pink morsel,2280.0,2021-06-22,north
pink morsel,2010.0,2021-06-22,south
pink morsel,2095.0,2021-06-22,east
pink morsel,2270.0,2021-06-22,west
pink morsel,2080.0,2021-06-23,north
pink morsel,2345.0,2021-06-23,south
pink morsel,2240.0,2021-06-23,east
pink morsel,2425.0,2021-06-23,west
pink morsel,2390.0,2021-06-24,north
pink morsel,2155.0,2021-06-24,south
pink morsel,2060.0,2021-06-24,east
pink morsel,2055.0,2021-06-24,west
pink morsel,2140.0,2021-06-25,north
pink morsel,2340.0,2021-06-25,south
pink morsel,2030.0,2021-06-25,east
pink morsel,2310.0,2021-06-25,west
pink morsel,2065.0,2021-06-26,north
pink morsel,2330.0,2021-06-26,south
pink morsel,2145.0,2021-06-26,east
pink morsel,2050.0,2021-06-26,west
pink morsel,2095.0,2021-06-27,north
pink morsel,2460.0,2021-06-27,south
pink morsel,2195.0,2021-06-27,east
pink morsel,2020.0,2021-06-27,west
pink morsel,2185.0,2021-06-28,north
pink morsel,2190.0,2021-06-28,south
pink morsel,2050.0,2021-06-28,east
pink morsel,2045.0,2021-06-28,west
pink morsel,2155.0,2021-06-29,north
pink morsel,2135.0,2021-06-29,south
pink morsel,2280.0,2021-06-29,east
pink morsel,2485.0,2021-06-29,west
pink morsel,2040.0,2021-06-30,north
pink morsel,2130.0,2021-06-30,south
pink morsel,2490.0,2021-06-30,east
pink morsel,2160.0,2021-06-30,west
pink morsel,2065.0,2021-07-01,north
pink morsel,2355.0,2021-07-01,south
pink morsel,2205.0,2021-07-01,east
pink morsel,2265.0,2021-07-01,west
pink morsel,2005.0,2021-07-02,north
pink morsel,2450.0,2021-07-02,south
pink morsel,2500.0,2021-07-02,east
pink morsel,2445.0,2021-07-02,west
pink morsel,2460.0,2021-07-03,north
pink morsel,2060.0,2021-07-03,south
pink morsel,2090.0,2021-07-03,east
pink morsel,2415.0,2021-07-03,west
pink morsel,2395.0,2021-07-04,north
pink morsel,2370.0,2021-07-04,south
pink morsel,2110.0,2021-07-04,east
pink morsel,2395.0,2021-07-04,west
pink morsel,2205.0,2021-07-05,north
pink morsel,2245.0,2021-07-05,south
pink morsel,2330.0,2021-07-05,east
pink morsel,2010.0,2021-07-05,west
pink morsel,2430.0,2021-07-06,north
pink morsel,2125.0,2021-07-06,south
pink morsel,2235.0,2021-07-06,east
pink morsel,2175.0,2021-07-06,west
pink morsel,2460.0,2021-07-07,north
pink morsel,2500.0,2021-07-07,south
pink morsel,2315.0,2021-07-07,east
pink morsel,2120.0,2021-07-07,west
pink morsel,2040.0,2021-07-08,north
pink morsel,2425.0,2021-07-08,south
pink morsel,2375.0,2021-07-08,east
pink morsel,2080.0,2021-07-08,west
pink morsel,2105.0,2021-07-09,north
pink morsel,2240.0,2021-07-09,south
pink morsel,2015.0,2021-07-09,east
pink morsel,2170.0,2021-07-09,west
pink morsel,2195.0,2021-07-10,north
pink morsel,2440.0,2021-07-10,south
pink morsel,2040.0,2021-07-10,east
pink morsel,2260.0,2021-07-10,west
pink morsel,2170.0,2021-07-11,north
pink morsel,2200.0,2021-07-11,south
pink morsel,2260.0,2021-07-11,east
pink morsel,2395.0,2021-07-11,west
pink morsel,2010.0,2021-07-12,north
pink morsel,2005.0,2021-07-12,south
pink morsel,2250.0,2021-07-12,east
pink morsel,2010.0,2021-07-12,west
pink morsel,2145.0,2021-07-13,north
pink morsel,2105.0,2021-07-13,south
pink morsel,2265.0,2021-07-13,east
pink morsel,2020.0,2021-07-13,west
pink morsel,2295.0,2021-07-14,north
pink morsel,2330.0,2021-07-14,south
pink morsel,2280.0,2021-07-14,east
pink morsel,2045.0,2021-07-14,west
pink morsel,2375.0,2021-07-15,north
pink morsel,2370.0,2021-07-15,south
pink morsel,2255.0,2021-07-15,east
pink morsel,2305.0,2021-07-15,west
pink morsel,2440.0,2021-07-16,north
pink morsel,2020.0,2021-07-16,south
pink morsel,2035.0,2021-07-16,east
pink morsel,2155.0,2021-07-16,west
pink morsel,2145.0,2021-07-17,north
pink morsel,2080.0,2021-07-17,south
pink morsel,2345.0,2021-07-17,east
pink morsel,2230.0,2021-07-17,west
pink morsel,2375.0,2021-07-18,north
pink morsel,2165.0,2021-07-18,south
pink morsel,2175.0,2021-07-18,east
pink morsel,2385.0,2021-07-18,west
pink morsel,2295.0,2021-07-19,north
pink morsel,2170.0,2021-07-19,south
pink morsel,2040.0,2021-07-19,east
pink morsel,2205.0,2021-07-19,west
pink morsel,2435.0,2021-07-20,north
pink morsel,2380.0,2021-07-20,south
pink morsel,2445.0,2021-07-20,east
pink morsel,2390.0,2021-07-20,west
pink morsel,2115.0,2021-07-21,north
pink morsel,2275.0,2021-07-21,south
pink morsel,2200.0,2021-07-21,east
pink morsel,2305.0,2021-07-21,west
pink morsel,2280.0,2021-07-22,north
pink morsel,2140.0,2021-07-22,south
pink morsel,2205.0,2021-07-22,east
pink morsel,2450.0,2021-07-22,west
pink morsel,2060.0,2021-07-23,north
pink morsel,2200.0,2021-07-23,south
pink morsel,2390.0,2021-07-23,east
pink morsel,2075.0,2021-07-23,west
pink morsel,2015.0,2021-07-24,north
pink morsel,2235.0,2021-07-24,south
pink morsel,2360.0,2021-07-24,east
pink morsel,2125.0,2021-07-24,west
pink morsel,2235.0,2021-07-25,north
pink morsel,2450.0,2021-07-25,south
pink morsel,2155.0,2021-07-25,east
pink morsel,2280.0,2021-07-25,west
pink morsel,2285.0,2021-07-26,north
pink morsel,2395.0,2021-07-26,south
pink morsel,2360.0,2021-07-26,east
pink morsel,2290.0,2021-07-26,west
pink morsel,2440.0,2021-07-27,north
pink morsel,2315.0,2021-07-27,south
pink morsel,2080.0,2021-07-27,east
pink morsel,2450.0,2021-07-27,west
pink morsel,2165.0,2021-07-28,north
pink morsel,2385.0,2021-07-28,south
pink morsel,2010.0,2021-07-28,east
pink morsel,2425.0,2021-07-28,west
pink morsel,2125.0,2021-07-29,north
pink morsel,2125.0,2021-07-29,south
pink morsel,2235.0,2021-07-29,east
pink morsel,2360.0,2021-07-29,west
pink morsel,2005.0,2021-07-30,north
pink morsel,2200.0,2021-07-30,south
pink morsel,2155.0,2021-07-30,east
pink morsel,2245.0,2021-07-30,west
pink morsel,2220.0,2021-07-31,north
pink morsel,2225.0,2021-07-31,south
pink morsel,2150.0,2021-07-31,east
pink morsel,2145.0,2021-07-31,west
pink morsel,2070.0,2021-08-01,north
pink morsel,2265.0,2021-08-01,south
pink morsel,2055.0,2021-08-01,east
pink morsel,2165.0,2021-08-01,west
pink morsel,2280.0,2021-08-02,north
pink morsel,2275.0,2021-08-02,south
pink morsel,2200.0,2021-08-02,east
pink morsel,2490.0,2021-08-02,west
pink morsel,2350.0,2021-08-03,north
pink morsel,2075.0,2021-08-03,south
pink morsel,2250.0,2021-08-03,east
pink morsel,2315.0,2021-08-03,west
pink morsel,2480.0,2021-08-04,north
pink morsel,2070.0,2021-08-04,south
pink morsel,2450.0,2021-08-04,east
pink morsel,2010.0,2021-08-04,west
pink morsel,2420.0,2021-08-05,north
pink morsel,2215.0,2021-08-05,south
pink morsel,2130.0,2021-08-05,east
pink morsel,2065.0,2021-08-05,west
pink morsel,2060.0,2021-08-06,north
pink morsel,2050.0,2021-08-06,south
pink morsel,2470.0,2021-08-06,east
pink morsel,2295.0,2021-08-06,west
pink morsel,2230.0,2021-08-07,north
pink morsel,2030.0,2021-08-07,south
pink morsel,2310.0,2021-08-07,east
pink morsel,2415.0,2021-08-07,west
pink morsel,2480.0,2021-08-08,north
pink morsel,2230.0,2021-08-08,south
pink morsel,2360.0,2021-08-08,east
pink morsel,2400.0,2021-08-08,west
pink morsel,2165.0,2021-08-09,north
pink morsel,2385.0,2021-08-09,south
pink morsel,2240.0,2021-08-09,east
pink morsel,2060.0,2021-08-09,west
pink morsel,2295.0,2021-08-10,north
pink morsel,2180.0,2021-08-10,south
pink morsel,2075.0,2021-08-10,east
pink morsel,2375.0,2021-08-10,west
pink morsel,2250.0,2021-08-11,north
pink morsel,2250.0,2021-08-11,south
pink morsel,2345.0,2021-08-11,east
pink morsel,2080.0,2021-08-11,west
pink morsel,2495.0,2021-08-12,north
pink morsel,2100.0,2021-08-12,south
pink morsel,2430.0,2021-08-12,east
pink morsel,2070.0,2021-08-12,west
pink morsel,2285.0,2021-08-13,north
pink morsel,2235.0,2021-08-13,south
pink morsel,2480.0,2021-08-13,east
pink morsel,2425.0,2021-08-13,west
pink morsel,2095.0,2021-08-14,north
pink morsel,2135.0,2021-08-14,south
pink morsel,2330.0,2021-08-14,east
pink morsel,2020.0,2021-08-14,west
pink morsel,2060.0,2021-08-15,north
pink morsel,2140.0,2021-08-15,south
pink morsel,2470.0,2021-08-15,east
pink morsel,2485.0,2021-08-15,west
pink morsel,2040.0,2021-08-16,north
pink morsel,2155.0,2021-08-16,south
pink morsel,2120.0,2021-08-16,east
pink morsel,2135.0,2021-08-16,west
pink morsel,2395.0,2021-08-17,north
pink morsel,2475.0,2021-08-17,south
pink morsel,2360.0,2021-08-17,east
pink morsel,2175.0,2021-08-17,west
pink morsel,2490.0,2021-08-18,north
pink morsel,2075.0,2021-08-18,south
pink morsel,2325.0,2021-08-18,east
pink morsel,2445.0,2021-08-18,west
pink morsel,2080.0,2021-08-19,north
pink morsel,2370.0,2021-08-19,south
pink morsel,2225.0,2021-08-19,east
pink morsel,2495.0,2021-08-19,west
pink morsel,2160.0,2021-08-20,north
pink morsel,2195.0,2021-08-20,south
pink morsel,2315.0,2021-08-20,east
pink morsel,2170.0,2021-08-20,west
pink morsel,2230.0,2021-08-21,north
pink morsel,2095.0,2021-08-21,south
pink morsel,2050.0,2021-08-21,east
pink morsel,2490.0,2021-08-21,west
pink morsel,2095.0,2021-08-22,north
pink morsel,2180.0,2021-08-22,south
pink morsel,2075.0,2021-08-22,east
pink morsel,2475.0,2021-08-22,west
pink morsel,2020.0,2021-08-23,north
pink morsel,2000.0,2021-08-23,south
pink morsel,2210.0,2021-08-23,east
pink morsel,2155.0,2021-08-23,west
pink morsel,2215.0,2021-08-24,north
pink morsel,2475.0,2021-08-24,south
pink morsel,2265.0,2021-08-24,east
pink morsel,2030.0,2021-08-24,west
pink morsel,2020.0,2021-08-25,north
pink morsel,2240.0,2021-08-25,south
pink morsel,2000.0,2021-08-25,east
pink morsel,2150.0,2021-08-25,west
pink morsel,2370.0,2021-08-26,north
pink morsel,2180.0,2021-08-26,south
pink morsel,2470.0,2021-08-26,east
pink morsel,2150.0,2021-08-26,west
pink morsel,2170.0,2021-08-27,north
pink morsel,2260.0,2021-08-27,south
pink morsel,2140.0,2021-08-27,east
pink morsel,2045.0,2021-08-27,west
pink morsel,2490.0,2021-08-28,north
pink morsel,2320.0,2021-08-28,south
pink morsel,2230.0,2021-08-28,east
pink morsel,2440.0,2021-08-28,west
pink morsel,2185.0,2021-08-29,north
pink morsel,2350.0,2021-08-29,south
pink morsel,2445.0,2021-08-29,east
pink morsel,2365.0,2021-08-29,west
pink morsel,2065.0,2021-08-30,north
pink morsel,2015.0,2021-08-30,south
pink morsel,2160.0,2021-08-30,east
pink morsel,2300.0,2021-08-30,west
pink morsel,2045.0,2021-08-31,north
pink morsel,2440.0,2021-08-31,south
pink morsel,2165.0,2021-08-31,east
pink morsel,2180.0,2021-08-31,west
pink morsel,2330.0,2021-09-01,north
